File;Page No;Line No;Headline;Category;Table Headline;Item List Headline;Name;Parameter;Comment;Description;Source
KSP_Reference_Manual.txt.py;292;10302;23. Engine Parameters;Insert Effects;Lo-Fi;;$ENGINE_PAR_NOISELEVEL;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10303;23. Engine Parameters;Insert Effects;Lo-Fi;;$ENGINE_PAR_NOISECOLOR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10307;23. Engine Parameters;Insert Effects;Saturation;;$ENGINE_PAR_SHAPE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10308;23. Engine Parameters;Insert Effects;Saturation;;$ENGINE_PAR_SHAPE_TYPE;;;"$NI_SHAPE_TYPE_CLASSIC
  $NI_SHAPE_TYPE_ENHANCED
  $NI_SHAPE_TYPE_DRUMS";BUILT-IN
KSP_Reference_Manual.txt.py;292;10315;23. Engine Parameters;Insert Effects;Skreamer;;$ENGINE_PAR_SK_TONE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10316;23. Engine Parameters;Insert Effects;Skreamer;;$ENGINE_PAR_SK_DRIVE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10317;23. Engine Parameters;Insert Effects;Skreamer;;$ENGINE_PAR_SK_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10318;23. Engine Parameters;Insert Effects;Skreamer;;$ENGINE_PAR_SK_BRIGHT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10319;23. Engine Parameters;Insert Effects;Skreamer;;$ENGINE_PAR_SK_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10323;23. Engine Parameters;Insert Effects;Tape Saturator;;$ENGINE_PAR_TP_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10324;23. Engine Parameters;Insert Effects;Tape Saturator;;$ENGINE_PAR_TP_WARMTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10325;23. Engine Parameters;Insert Effects;Tape Saturator;;$ENGINE_PAR_TP_HF_ROLLOFF;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10326;23. Engine Parameters;Insert Effects;Tape Saturator;;$ENGINE_PAR_TP_QUALITY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10330;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_RATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10331;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_MODE;;;"$NI_CHORAL_MODE_SYNTH
  $NI_CHORAL_MODE_ENSEMBLE
  $NI_CHORAL_MODE_DIMENSION
  $NI_CHORAL_MODE_UNIVERSAL";BUILT-IN
KSP_Reference_Manual.txt.py;292;10336;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_AMOUNT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10337;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_VOICES;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10338;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_DELAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10339;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_WIDTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10340;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10341;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_SCATTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10342;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_INVERT_PHASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10343;23. Engine Parameters;Insert Effects;Choral;;$ENGINE_PAR_CHORAL_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10348;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_MODE;;;"$NI_FLAIR_MODE_STANDARD
  $NI_FLAIR_MODE_THRU_ZERO
  $NI_FLAIR_MODE_SCAN";BUILT-IN
KSP_Reference_Manual.txt.py;293;10352;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_CHORD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10353;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_INVERT_PHASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10354;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_RATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10355;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_RATE_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10356;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10357;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_AMOUNT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10358;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_WIDTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10359;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_PITCH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10360;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_DAMPING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10361;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_VOICES;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10362;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_DETUNE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10363;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10364;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_OFFSET;;;;BUILT-IN
KSP_Reference_Manual.txt.py;293;10365;23. Engine Parameters;Insert Effects;Flair;;$ENGINE_PAR_FLAIR_SCANMODE;;;"$NI_FLAIR_SCANMODE_TRIANGLE
  $NI_FLAIR_SCANMODE_SAW_UP
  $NI_FLAIR_SCANMODE_SAW_DOWN";BUILT-IN
KSP_Reference_Manual.txt.py;294;10373;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_MODE;;;"$NI_FREAK_MODE_RADIO
  $NI_FREAK_MODE_OSCILLATOR
  $NI_FREAK_MODE_SIDECHAIN";BUILT-IN
KSP_Reference_Manual.txt.py;294;10377;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_TYPE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10378;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_HARMONICS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10379;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10380;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10381;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_CARRIER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10382;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_TUNING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10383;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_WIDTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10384;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_DEMOD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10385;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_GATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10386;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_FREQUENCY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10387;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_ANTIFOLD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10388;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10389;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_WIDE_RANGE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10390;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_CONTOUR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10391;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10392;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_BP_FREQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10393;23. Engine Parameters;Insert Effects;Freak;;$ENGINE_PAR_FREAK_BP_FILTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10397;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_RATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10398;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_RATE_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10399;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_ULTRA;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10400;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_AMOUNT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10401;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_CENTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10402;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10403;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_SPREAD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10404;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10405;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_MOD_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10406;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_NOTCHES;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10407;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_INVERT_PHASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10408;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_INVERT_MOD_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;294;10409;23. Engine Parameters;Insert Effects;Phasis;;$ENGINE_PAR_PHASIS_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10414;23. Engine Parameters;Insert Effects;Ring Modulator;;$ENGINE_PAR_RINGMOD_RING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10415;23. Engine Parameters;Insert Effects;Ring Modulator;;$ENGINE_PAR_RINGMOD_FM;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10416;23. Engine Parameters;Insert Effects;Ring Modulator;;$ENGINE_PAR_RINGMOD_FREQUENCY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10417;23. Engine Parameters;Insert Effects;Ring Modulator;;$ENGINE_PAR_RINGMOD_EDGE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10418;23. Engine Parameters;Insert Effects;Ring Modulator;;$ENGINE_PAR_RINGMOD_LFO_RATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10419;23. Engine Parameters;Insert Effects;Ring Modulator;;$ENGINE_PAR_RINGMOD_LFO_AMOUNT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10420;23. Engine Parameters;Insert Effects;Ring Modulator;;$ENGINE_PAR_RINGMOD_LFO_WAVE;;;"$NI_RINGMOD_LFO_WAVE_SINE
  $NI_RINGMOD_LFO_WAVE_SQUARE";BUILT-IN
KSP_Reference_Manual.txt.py;295;10423;23. Engine Parameters;Insert Effects;Ring Modulator;;$ENGINE_PAR_RINGMOD_FAST_MODE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10427;23. Engine Parameters;Insert Effects;Rotator;;$ENGINE_PAR_RT_SPEED;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10428;23. Engine Parameters;Insert Effects;Rotator;;$ENGINE_PAR_RT_BALANCE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10429;23. Engine Parameters;Insert Effects;Rotator;;$ENGINE_PAR_RT_ACCEL_HI;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10430;23. Engine Parameters;Insert Effects;Rotator;;$ENGINE_PAR_RT_ACCEL_LO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10431;23. Engine Parameters;Insert Effects;Rotator;;$ENGINE_PAR_RT_DISTANCE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10432;23. Engine Parameters;Insert Effects;Rotator;;$ENGINE_PAR_RT_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10436;23. Engine Parameters;Insert Effects;Vibrato/Chorus;;$ENGINE_PAR_VC_BLEND;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10437;23. Engine Parameters;Insert Effects;Vibrato/Chorus;;$ENGINE_PAR_VC_RATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10438;23. Engine Parameters;Insert Effects;Vibrato/Chorus;;$ENGINE_PAR_VC_WIDTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10439;23. Engine Parameters;Insert Effects;Vibrato/Chorus;;$ENGINE_PAR_VC_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;295;10440;23. Engine Parameters;Insert Effects;Vibrato/Chorus;;$ENGINE_PAR_VC_DEPTH;;;"$NI_VC_DEPTH_1
  $NI_VC_DEPTH_2
  $NI_VC_DEPTH_3
  $NI_VC_DEPTH_4
  $NI_VC_DEPTH_5
  $NI_VC_DEPTH_6";BUILT-IN
KSP_Reference_Manual.txt.py;295;10447;23. Engine Parameters;Insert Effects;Vibrato/Chorus;;$ENGINE_PAR_VC_COLOR;;;"$NI_VC_COLOR_TYPE_A
  $NI_VC_COLOR_TYPE_B
  $NI_VC_COLOR_TYPE_C";BUILT-IN
KSP_Reference_Manual.txt.py;296;10455;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_WOW;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10456;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_FLUTTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10457;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_SCRAPE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10458;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_SPEED;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10459;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10460;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_AGE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10461;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_SATURATION;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10462;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10463;23. Engine Parameters;Insert Effects;Wow/Flutter;;$ENGINE_PAR_WOWFLUTTER_GATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10467;23. Engine Parameters;Insert Effects;AET Filter;;$ENGINE_PAR_EXP_FILTER_MORPH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10468;23. Engine Parameters;Insert Effects;AET Filter;;$ENGINE_PAR_EXP_FILTER_AMOUNT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10477;23. Engine Parameters;Insert Effects;"Inverter
Send Levels";;$ENGINE_PAR_SENDLEVEL_0;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10478;23. Engine Parameters;Insert Effects;"Inverter
Send Levels";;$ENGINE_PAR_SENDLEVEL_1;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10479;23. Engine Parameters;Insert Effects;"Inverter
Send Levels";;$ENGINE_PAR_SENDLEVEL_2;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10480;23. Engine Parameters;Insert Effects;"Inverter
Send Levels";;$ENGINE_PAR_SENDLEVEL_3;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10481;23. Engine Parameters;Insert Effects;"Inverter
Send Levels";;$ENGINE_PAR_SENDLEVEL_4;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10482;23. Engine Parameters;Insert Effects;"Inverter
Send Levels";;$ENGINE_PAR_SENDLEVEL_5;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10483;23. Engine Parameters;Insert Effects;"Inverter
Send Levels";;$ENGINE_PAR_SENDLEVEL_6;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10484;23. Engine Parameters;Insert Effects;"Inverter
Send Levels";;$ENGINE_PAR_SENDLEVEL_7;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10488;23. Engine Parameters;Insert Effects;Stereo Modeller;;$ENGINE_PAR_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10489;23. Engine Parameters;Insert Effects;Stereo Modeller;;$ENGINE_PAR_STEREO_PAN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10493;23. Engine Parameters;Insert Effects;Surround Panner;;$ENGINE_PAR_SP_OFFSET_DISTANCE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10494;23. Engine Parameters;Insert Effects;Surround Panner;;$ENGINE_PAR_SP_OFFSET_AZIMUTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10495;23. Engine Parameters;Insert Effects;Surround Panner;;$ENGINE_PAR_SP_OFFSET_X;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10496;23. Engine Parameters;Insert Effects;Surround Panner;;$ENGINE_PAR_SP_OFFSET_Y;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10497;23. Engine Parameters;Insert Effects;Surround Panner;;$ENGINE_PAR_SP_LFE_VOLUME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10498;23. Engine Parameters;Insert Effects;Surround Panner;;$ENGINE_PAR_SP_SIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;296;10499;23. Engine Parameters;Insert Effects;Surround Panner;;$ENGINE_PAR_SP_DIVERGENCE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10503;23. Engine Parameters;Filter and EQ;;;$ENGINE_PAR_CUTOFF;;;Cutoff frequency of all filters.;BUILT-IN
KSP_Reference_Manual.txt.py;297;10508;23. Engine Parameters;Filter and EQ;;;$ENGINE_PAR_RESONANCE;;;Resonance of all filters.;BUILT-IN
KSP_Reference_Manual.txt.py;297;10518;23. Engine Parameters;Filter and EQ;Bypass button of all filters and EQs.;;$ENGINE_PAR_GAIN;;;Gain control for the Ladder and Daft filter types.;BUILT-IN
KSP_Reference_Manual.txt.py;297;10523;23. Engine Parameters;Filter and EQ;;;$ENGINE_PAR_FILTER_LADDER_HQ;;;High Quality mode for the Ladder filter types.;BUILT-IN
KSP_Reference_Manual.txt.py;297;10528;23. Engine Parameters;Filter and EQ;;;$ENGINE_PAR_BANDWIDTH;;;Bandwidth control, found on the following filter types: SV Par. LP/HP, SV Par. BP/BP, SV Ser. LP/HP.;BUILT-IN
KSP_Reference_Manual.txt.py;297;10534;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_SHIFTB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10535;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_SHIFTC;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10536;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_RESB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10537;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_RESC;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10538;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_TYPEA;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10539;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_TYPEB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10540;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_TYPEC;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10541;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_BYPA;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10542;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_BYPB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10543;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_BYPC;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10544;23. Engine Parameters;Filter and EQ;3x2 Versatile;;$ENGINE_PAR_FILTER_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10548;23. Engine Parameters;Filter and EQ;Formant Filters;;$ENGINE_PAR_FORMANT_TALK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10549;23. Engine Parameters;Filter and EQ;Formant Filters;;$ENGINE_PAR_FORMANT_SHARP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10550;23. Engine Parameters;Filter and EQ;Formant Filters;;$ENGINE_PAR_FORMANT_SIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10554;23. Engine Parameters;Filter and EQ;Simple Filter;;$ENGINE_PAR_LP_CUTOFF;;;;BUILT-IN
KSP_Reference_Manual.txt.py;297;10555;23. Engine Parameters;Filter and EQ;Simple Filter;;$ENGINE_PAR_HP_CUTOFF;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10560;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_FREQ1;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10561;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_BW1;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10562;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_GAIN1;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10563;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_FREQ2;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10564;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_BW2;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10565;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_GAIN2;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10566;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_FREQ3;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10567;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_BW3;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10568;23. Engine Parameters;Filter and EQ;EQ;;$ENGINE_PAR_GAIN3;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10572;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_HP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10573;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_HP_FREQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10574;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_LF_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10575;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_LF_FREQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10576;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_LF_BELL;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10577;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_LMF_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10578;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_LMF_FREQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10579;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_LMF_Q;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10580;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_HMF_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10581;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_HMF_FREQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10582;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_HMF_Q;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10583;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_HF_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10584;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_HF_FREQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10585;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_HF_BELL;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10586;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_LP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;298;10587;23. Engine Parameters;Filter and EQ;Solid G-EQ;;$ENGINE_PAR_SEQ_LP_FREQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10591;23. Engine Parameters;Send Effects;;;$ENGINE_PAR_SEND_EFFECT_BYPASS;;;Bypass button of all send effects.;BUILT-IN
KSP_Reference_Manual.txt.py;299;10596;23. Engine Parameters;Send Effects;;;$ENGINE_PAR_SEND_EFFECT_DRY_LEVEL;;;Dry amount of send effects when used in an Insert FX chain.;BUILT-IN
